id_wifi;provinsi;kota_kabupaten;kecamatan;nama_lokasi;alamat;tahun;key_kec;lat_kec;lon_kec;lat_kot;lon_kot
598;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;FASILITAS UMUM RT. 001;FASILITAS UMUM RT. 001 RW. 019, kel. Padurenan,Mustikajaya;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
599;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;KANTOR RT/RW;KANTOR RT/RW, RW. 013, kel. Padurenan,Mustikajaya ,Kota Bekasi;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
600;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;KANTOR RT/RW;KANTOR RT/RW, RT. 002 RW. 009, kel. Padurenan,Mustikajaya;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
601;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;KANTOR SEKRETARIAT RW. 010;KANTOR SEKRETARIAT RW. 010, Kantor RW.10 Jl. Perum Dukuh;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
602;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;KANTOR SEKRETARIAT RW.10;Taman Alamanda 2 RW.10;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
603;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;PENDOPORT. 018 RW. 014;KEL. CIMUNING,KEC. MUSTIKA JAYA.HENY / 089612648736;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
604;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;KANTOR SEKRETARIAT RW. 001;KAMPUNG CIKETING RT. 005 RW. 001 KEL. MUSTIKAJAYA KEC.;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
605;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;MADRASAH;MADRASAH RT.004/RW.008 KEL. CIMUNING KEC. MUSTIKAJAYA;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
606;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;SEKRETARIAT RT. 005;PERUM TAMAN ALAMANDA II BLOK EF RT. 005, RW. 006, KEL.;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
607;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;POS UTAMA TAMAN BUMYRAGA RW. 21;Mustika Jaya, Kec. Mustika Jaya, Kota Bks, Jawa Barat 17155;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
608;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Rth Rw 018;Kelurahan Cimuning Rw 018;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
609;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Kantor Kelurahan Cimuning;Jl. Lele No.69;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
610;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Kantor Sekretariat Rw 015;Jl. Murai 6 Blok H Btr;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
611;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Kantor Sekretariat Rt 04/015;Jl. Murai 6 Blok H Btr;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
612;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Taman Makan Dan Kuliner;Jl. Glatik Blok G Rt 001/019Rw.019;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
613;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Danau Btr 3;Rt.009/Rw.022, Cimuning, Mustika Jaya;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
614;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Kantor Kelurahan Mustika Jaya;Jl. Mustikajaya Raya No.56;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
615;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Fasum/ Fasos;Claster Pesona Lareno. Jl.Busidin Rt.03 Rw 02;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
616;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Kantor Kelurahan Mustikasari;Jl. Mandor Demang No.9;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
617;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Kantor Kelurahan Pedurenan;Jl. Raya Bantargebang Setu Km.3,5;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
618;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Rumah Singgah Kota Bekasi;Jl.Bengkong Rt.04/03;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
619;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Kantor Sekretariat Rw.22;Perum Grand Regency Rt.005 Rw.22;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
620;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Kantor Sekretariat Rw.22;Perum Mutiara Gading Timur Blok H.9 Rt.04 Rw.33;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
621;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Rumah Pintar;Kp. Ciketing Asem Jaya Rt. 001 Rw. 006;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
622;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Fasos Fasum;Kp. Ciketing Rt. 007 Rw. 006;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
623;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Pendopo Victoria;Mutiara Gading Timur Blok Q Rt. 007 Rw. 025;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
624;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Sekretariat Rw 027;Perum Bkkbn Rt. 006 Rw. 027;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
625;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Sekretariat Rw 031;Mutiara Gading Timur Blok L Rt. 003 Rw. 031;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
626;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Pendopo Rt;Perum Bumyagara Blok G Rt. 001 Rw. 033;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
627;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Taman Dan Tanaman Apotik Hidup;Kavling Chandra Mustika Blok. B Rt. 04/06;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
628;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Pos Kamling, Balai, Rw Toga Dan Lapangan;Pondok Timur Indah Ii Rt 013/007;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
629;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Kantor Rw 009;Perum Griya Mustika Rt 005/009;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
630;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Masjid Al-Itihad;Perumgriya Mustika Rt.001/009;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
631;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Lapangan Kelurahan Padurenan;Jl. Bantargebang Setu Rt 002/007;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
632;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Sekretariat Bersama;Jl. Kelapa Dua Rt 002/007;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
633;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Masjid Nurul Amal;Kp. Cibitung Rt 002/006;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
634;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Kantor Sekretariat Rt;Jl. Niin Rt.002/002;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
635;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Gerbang Dukuh Zamrud Utara;Perum Dukuh Zamrud Blok U Rw 010;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
636;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Gerbang Rw 12 Blok I;Dukuh Zamrud Blok 1 Rt 002/012;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
637;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Kantor Sekretariat Rw;Gerbang Utama Btr Kantor Rw 014;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
638;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Gedung Serbaguna;Perum Bekasi Timur Regensi Rt 008/016;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
639;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Pospol;Jl. Bekasi Timur Regensi 3 Rw 022;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
640;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Kantor Sekretariat Rw 20;Perum Bekasi Timur Regensi Cluster Rt 001/20;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
641;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Pos Kamling Rt.02;Jl. Bahagia 2 Blok B Rt.013 Rw.07;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
642;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Pos Keamanan Rw;Perum Alamanda Ii Rw. 010;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
643;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Kantor Sekretariat Rw;Perum Alamanda Ii Rt. 008/010;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
644;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Rooftop Balai Rw.002;Cluster Pesona Loreno B 8/9 Rt.003 Rw.002;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
645;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Kantor Sekretariat Rw.04;Jl. Elang Raya, Pondok Timur 1;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
646;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Lapangan Futsal, Taman Dan Sekretariat;Perum Graha Harapan Blok Aa Rt.004 Rw.014;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
647;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Pasar Alam Vida;Jl. Alun-Alun Selatan No 78 Rt003/016;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
648;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Masjid Miftahul Huda;Jl. Bantargebang Setu Rt 001/003;2023;KOTA BEKASI_MUSTIKAJAYA;-62.965.187;1.070.343.042;-62.349.858;1.069.945.444
649;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;KANTOR SEKRETARIAT RW. 005 JL. H. MAHDI;Kantor Sekretariat RW. 005, JL. H. Mahdi Rt 006 Rw 005 (tikor:;2023;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
650;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;KANTOR SEKRETARIAT RW. 007;Kantor Sekretariat RW 007, JL. Jatiroto 3 No 160 RT 001 RW 007;2023;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
651;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;KANTOR SEKRETARIAT RW. 012;Kantor Sekretariat RW. 012, JL. Kp. Kemang GG Ceramai RT 001;2023;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
652;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;MUSHOLLA AL-MUFLIHIN;Musholla Al-Muflihin, Jl. Swadaya 5 No.64 RT. 005 RW.;2023;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
653;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;KANTOR SEKRETARIAT RW. 010;Kantor Sekretariat RW. 010, JL. Tugu Rt 001 Rw 010 (tikor :;2023;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
654;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;POS KEAMANAN KEMANG SARI;Pos Keamanan, Jl. Kemang Sari Raya RT. 001 RW. 011 (tikor: Jl.;2023;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
655;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;MASJID AL-HIKMAH;Masjid Al-Hikmah, Jl. Kemang Pulo Rt 001 Rw 009 (tikor :;2023;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
656;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;RT. 002 RW. 009 KELURAHAN JATIMAKMUR;RT. 002 RW. 009 KELURAHAN JATIMAKMUR,Pondok Gede ,Kota Bekasi;2023;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
657;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;RT. 004 RW. 013 KELURAHAN JATIMAKMUR;RT. 004 RW. 013 KELURAHAN JATIMAKMUR,Pondok Gede ,Kota Bekasi;2023;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
658;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;RT. 001 RW. 006 KELURAHAN JATIMAKMUR;RT. 001 RW. 006 KELURAHAN JATIMAKMUR,Pondok Gede ,Kota Bekasi;2023;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
659;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;BALAI WARGA DEPKES I;BALAI WARGA DEPKES I, KELURAHAN JATIBENING,Pondok Gede ,Kota;2023;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
660;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;RT. 001 RW. 001 KELURAHAN JATIMAKMUR;RT. 001 RW. 001 KELURAHAN JATIMAKMUR,Pondok Gede ,Kota Bekasi;2023;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
661;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;POS KEAMANAN RT. 002 RW. 003;POS KEAMANAN RT. 002 RW. 003, KELURAHAN JATIBENING,Pondok Gede;2023;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
662;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;POS KEAMANAN RT. 001 RW. 001;POS KEAMANAN RT. 001 RW. 001, KELURAHAN JATIBENING,Pondok Gede;2023;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
663;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;POSBINDU RW. 001;Posbindu RW. 001, JL. MASJID 1 NURUL IHSAN RT 004 RW 001;2023;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
664;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;RT. 001 RW. 011 JATIMAKMUR;RT. 001 RW. 011 Jatimakmur, Jl. Kemang Sari 30-21,;2023;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
